Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Rank,Listing
15913,Plantae,,,Caryophyllales,Cactaceae,Leptocereus,scopulophilus,,Leptocereus scopulophilus,SPECIES,II
19754,Plantae,,,Caryophyllales,Cactaceae,Leptocereus,sylvestris,,Leptocereus sylvestris,SPECIES,II
16485,Plantae,,,Caryophyllales,Cactaceae,Leptocereus,weingartianus,,Leptocereus weingartianus,SPECIES,II
15815,Plantae,,,Caryophyllales,Cactaceae,Leptocereus,wrightii,,Leptocereus wrightii,SPECIES,II
25969,Plantae,,,Caryophyllales,Cactaceae,Leuchtenbergia,principis,,Leuchtenbergia principis,SPECIES,II
18342,Plantae,,,Caryophyllales,Cactaceae,Lophophora,diffusa,,Lophophora diffusa,SPECIES,II
41505,Plantae,,,Caryophyllales,Cactaceae,Lophophora,fricii,,Lophophora fricii,SPECIES,II
19543,Plantae,,,Caryophyllales,Cactaceae,Lophophora,williamsii,,Lophophora williamsii,SPECIES,II
93993,Plantae,,,Caryophyllales,Cactaceae,Lymanbensonia,brevispina,,Lymanbensonia brevispina,SPECIES,II
93994,Plantae,,,Caryophyllales,Cactaceae,Lymanbensonia,crenata,,Lymanbensonia crenata,SPECIES,II
93995,Plantae,,,Caryophyllales,Cactaceae,Lymanbensonia,incachacana,,Lymanbensonia incachacana,SPECIES,II
46869,Plantae,,,Caryophyllales,Cactaceae,Lymanbensonia,micrantha,,Lymanbensonia micrantha,SPECIES,II
18201,Plantae,,,Caryophyllales,Cactaceae,Maihuenia,patagonica,,Maihuenia patagonica,SPECIES,II
20178,Plantae,,,Caryophyllales,Cactaceae,Maihuenia,poeppigii,,Maihuenia poeppigii,SPECIES,II
40005,Plantae,,,Caryophyllales,Cactaceae,Maihueniopsis,maihueniopsis archiconoidea,,Maihueniopsis archiconoidea,SPECIES,II
94025,Plantae,,,Caryophyllales,Cactaceae,Maihueniopsis,atacamensis,,Maihueniopsis atacamensis,SPECIES,II
